1375.00	5187.75	0.01
1542.00	5606.73	0.01
1642.00	5852.49	0.01
1680.00	5944.83	0.01
1716.00	6030.00	0.01
1734.00	6074.34	0.01
1743.00	6096.16	0.01
1762.00	6143.06	0.01
1842.00	6334.43	0.01
1871.00	6402.25	0.01
1938.00	6562.82	0.01
1954.00	6598.95	0.01
2069.00	6871.29	0.01
2095.00	6929.47	0.01
2110.00	6965.43	0.01
2154.00	7067.22	0.01
