1375.00	5187.75	0.01
1542.00	5606.73	0.01
1643.00	5852.49	0.01
1681.00	5944.83	0.01
1717.00	6030.00	0.01
1763.00	6143.06	0.01
1814.00	6266.50	0.01
1871.00	6402.25	0.01
1915.00	6506.53	0.01
1939.00	6562.82	0.01
2004.00	6717.04	0.01
2019.00	6752.83	0.01
2111.00	6965.43	0.01
2139.00	7032.41	0.01
2155.00	7067.22	0.01
2244.00	7272.94	0.01
2293.00	7383.98	0.01
2347.00	7503.87	0.01
2404.00	7635.11	0.01
2443.50	7723.76	0.01
