1375.00	5187.75	0.01
1542.00	5606.73	0.01
1643.00	5852.49	0.01
1681.00	5944.83	0.01
1718.00	6030.00	0.01
1734.00	6074.34	0.01
1743.00	6096.16	0.01
1763.00	6143.06	0.01
1814.00	6266.50	0.01
1842.50	6334.43	0.01
1863.00	6382.99	0.01
1871.00	6402.25	0.01
1915.00	6506.53	0.01
1939.00	6562.82	0.01
1954.00	6598.95	0.01
