1375.00	5187.75	0.01
1543.00	5606.73	0.01
1643.00	5852.49	0.01
1735.00	6074.34	0.01
1744.00	6096.16	0.01
1763.00	6143.06	0.01
1843.00	6334.43	0.01
1871.00	6402.25	0.01
1939.00	6562.82	0.01
2111.00	6965.43	0.01
2155.00	7067.22	0.01
2293.00	7383.98	0.01
2347.00	7503.87	0.01
2404.00	7635.11	0.01
2444.00	7723.76	0.01
